conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1998554628167008400,Wed Dec 10 11:41:34 +0000 2025,0,@adikristian13 @depokjkt @raihanaulia_rar Yang salah pemerintah kasih pembatas jalan lalu buat sangsi yang jelas dan tegas agar ada efek jera.,1998719739292692957,,adikristian13,in,,0,0,0,https://x.com/undefined/status/1998719739292692957,1729409814118453248,
1998719735706562953,Wed Dec 10 11:41:34 +0000 2025,0,Hari hari baca keasbunan pemerintah be like https://t.co/XgLvRjmibs,1998719735706562953,https://pbs.twimg.com/tweet_video_thumb/G7zhADXaMAYFy5o.jpg,,in,,0,0,0,https://x.com/undefined/status/1998719735706562953,929229403170553857,
1998693827582861326,Wed Dec 10 11:41:24 +0000 2025,0,@idextratime Pemerintah udah treyunan celetuk anggota dewan yg otaknya isi tai.,1998719694862430279,,idextratime,in,,0,0,0,https://x.com/undefined/status/1998719694862430279,1604190688727691264,
1998715433499931014,Wed Dec 10 11:41:22 +0000 2025,0,@dukcaapil Jujur aku mah nggak kayak pemerintah sini,1998719686461239771,,dukcaapil,in,,0,0,0,https://x.com/undefined/status/1998719686461239771,1843223289659101184,
1998719181144076618,Wed Dec 10 11:41:21 +0000 2025,0,gada org yg deserve dikatain bangsat kecuali 02voters &amp; pemerintah fyew pemerintah,1998719681461629109,,hydrangeabluel,in,,0,1,0,https://x.com/undefined/status/1998719681461629109,1319235261956435969,
1998719656815886565,Wed Dec 10 11:41:15 +0000 2025,0,Papua merupakan bagian penting dari NKRI. Masyarakat Papua mendukung program pembangunan pemerintah pusat di tanah Papua #BergerakUntukPapua Dari Timur Kemajuan Menggema https://t.co/C9estGvrxO,1998719656815886565,https://pbs.twimg.com/media/G7zg71DbEAAabJ6.jpg,,in,,0,0,0,https://x.com/undefined/status/1998719656815886565,1385799303113838596,
1998711231155417184,Wed Dec 10 11:41:15 +0000 2025,0,@clritic biar akunmu ada bucinnya dikit ga full maki maki pemerintah,1998719656237150242,,clritic,in,,0,1,0,https://x.com/undefined/status/1998719656237150242,1987559336261083137,
1998338902608986220,Wed Dec 10 11:41:03 +0000 2025,1,@blaugrana1O Baru pas sakit kepikiran bikin KTP selama sehat ngapain ya? Ujung ujungnya salahin rumah sakit salahin dukcappil salahin pemerintah salahin langit beserta isinya,1998719606693970045,,blaugrana1O,in,,0,1,0,https://x.com/undefined/status/1998719606693970045,1538773401283993605,
1998719466096721972,Wed Dec 10 11:40:29 +0000 2025,0,Boleh asal pemerintah audit dulu kenapa bs bencana di sumatera dan kenapa bantuan dr pemerintah lebih lelet daripada influencer ama artis2,1998719466096721972,,,in,,0,0,0,https://x.com/undefined/status/1998719466096721972,1416434123317465090,
1998641869098774994,Wed Dec 10 11:37:26 +0000 2025,0,@seevluv pemerintah emang eek,1998718697859612711,,seevluv,in,,0,0,0,https://x.com/undefined/status/1998718697859612711,1158609906288644096,
1998718684353970545,Wed Dec 10 11:37:23 +0000 2025,0,Teriak teriak pemerintah korupsi tapi warganya aja pada begini,1998718684353970545,,,in,,0,0,0,https://x.com/undefined/status/1998718684353970545,1506073628831408136,
1998401676110365023,Wed Dec 10 11:37:16 +0000 2025,0,@narkosun Udah gw tebak tuh nanti endingnya bakalan kek gimana. Pemerintah tau caranya buat redupin reputasi seseorang yg punya exposure terlalu berlebih. Bahaya bagi kekuasaan soalnya klo punya kekuatan massa tapi gak bisa di setir.,1998718656675803541,,narkosun,in,,0,0,0,https://x.com/undefined/status/1998718656675803541,320671693,
1998718652334616584,Wed Dec 10 11:37:15 +0000 2025,1,langkah demi langkah tak terasa hingga tercapai Dari Timur Kemajuan Menggema. langkah pemerintah dalam memajukan papua dengan dukungan pembangunan dan ekonominya membuat papua bangkit #BergerakUntukPapua,1998718652334616584,,,in,,0,0,0,https://x.com/undefined/status/1998718652334616584,1481094051139301378,
1998580930861023608,Wed Dec 10 11:36:28 +0000 2025,0,@BBCIndonesia Janji pemerintah itu sm dg aksi demo kmaren uda reda suasana kumat lg tuh otak,1998718453793042810,,BBCIndonesia,in,,0,0,0,https://x.com/undefined/status/1998718453793042810,409811914,
1998718330929328192,Wed Dec 10 11:35:59 +0000 2025,1,200 perak alfamart masih lebih kerasa manfaatnya daripada pajak pajak yang kita bayar ke pemerintah,1998718330929328192,,,in,,0,0,0,https://x.com/undefined/status/1998718330929328192,1222549090895986688,
1998573382535873019,Wed Dec 10 11:35:57 +0000 2025,0,@tempodotco SEDERHANA TAPI PEMERINTAH NEGERI KONOHA TIDAK BISA oh kalo di konoha begini nanti pemerintahannya abis tak bersisa dong ,1998718325497671970,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1998718325497671970,2420744467,
1998269584835817495,Wed Dec 10 11:35:50 +0000 2025,0,@Roebanie Kenapa minta maaf bang? Abang ga salah yang salah tuh pemerintah Mereka yg harusnya minta maaf https://t.co/GVTguLyfs1,1998718294602428673,https://pbs.twimg.com/media/G7zfsmhaMAY3oc9.jpg,Roebanie,in,,0,0,0,https://x.com/undefined/status/1998718294602428673,1764347317812129792,
1998321496381608001,Wed Dec 10 11:35:37 +0000 2025,0,@Gunawan75_ Pelacur pemerintah cina berkedok jenderal itu,1998718239623573596,,Gunawan75_,in,,0,0,0,https://x.com/undefined/status/1998718239623573596,1902558460342050816,
1998718238704939453,Wed Dec 10 11:35:37 +0000 2025,0,Pernyataan Mensos soal Izin Donasi Picu Polemik Ahli UIR Soroti Lemahnya Komunikasi Pemerintah https://t.co/497WSMpE33,1998718238704939453,,,in,,0,0,0,https://x.com/undefined/status/1998718238704939453,1632918924,
1998718236410692070,Wed Dec 10 11:35:36 +0000 2025,0,Pemerintah secara serentak melepas 4.634 ton beras SPHP untuk didistribusikan ke 42 kabupaten/kota di enam provinsi di Papua. https://t.co/UFsreGQUP9,1998718236410692070,,,in,,0,0,0,https://x.com/undefined/status/1998718236410692070,188438662,
1998718210431135956,Wed Dec 10 11:35:30 +0000 2025,0,In this economy and regime wegah banget nrimo ing pandoomed ‍ Rasah permisif karo pemerintah dzolim. Doa ke mereka boleh yg baik2 tapi ojo lali awak mu dewe sik utama ndisik. Nrimo terus2an gelak dadi lunglit nik kowe WNI,1998718210431135956,,,in,,0,0,0,https://x.com/undefined/status/1998718210431135956,1159821200,
1998717951839777132,Wed Dec 10 11:35:12 +0000 2025,0,@yappingyuk first thing first pemerintah lu harus bener dulu ,1998718134208049291,,yappingyuk,in,,0,1,0,https://x.com/undefined/status/1998718134208049291,1864686149505306625,
1998718128638013868,Wed Dec 10 11:35:10 +0000 2025,0,Ya kan? Emg seeemua yg dilakuin yang diucapin pemerintah itu semuanya sengaja buat ngeledek kita jir,1998718128638013868,,,in,,0,0,0,https://x.com/undefined/status/1998718128638013868,1319474191075209216,
1998718116013195626,Wed Dec 10 11:35:07 +0000 2025,0,Pemerintah selalu berupaya untuk menyelesaikan polemic di Papua peran pemerintah Indonesia dalam menciptakan perdamaian didalam negeri dan diluar negeri patut di apresiasi. #BergerakUntukPapua Dari Timur Kemajuan Menggema https://t.co/xN2kmdCW0k,1998718116013195626,https://pbs.twimg.com/media/G7zfalAakAAh0yz.jpg,,in,,0,0,0,https://x.com/undefined/status/1998718116013195626,1568062588264632321,
1998718111546028265,Wed Dec 10 11:35:06 +0000 2025,0,Pemerintah resmi menetapkan jumlah hari libur nasional dan cuti bersama tahun 2026. Keputusan ini dibahas dalam Rapat Tingkat Menteri (RTM) yang membahas penetapan kebijakan Hari Libur Nasional dan Cuti Bersama di Kantor Kemenko PMK pada Jumat (19/9/2025). Ini dia daftar resmi https://t.co/kFs465Xjmd,1998718111546028265,https://pbs.twimg.com/media/G7zfeIOaAAAVzp2.jpg,,in,,0,0,0,https://x.com/undefined/status/1998718111546028265,57261519,
1998718094039199878,Wed Dec 10 11:35:02 +0000 2025,0,Masyarakat Papua ingin damai Upaya pemerintah untuk menjaga keamanan dan kedamaian Papua merupakan hal yang patut di apresiasi #BergerakUntukPapua Dari Timur Kemajuan Menggema https://t.co/esLhEiEp6J,1998718094039199878,https://pbs.twimg.com/media/G7zfZ4SaMAEBMc0.jpg,,in,,0,0,0,https://x.com/undefined/status/1998718094039199878,1568062588264632321,
1998717393884033508,Wed Dec 10 11:34:55 +0000 2025,2,. KUALA LUMPUR - Sebanyak 500 ton bantuan logistik dari komunitas Aceh di Malaysia yang siap dikirimkan melalui kapal laut swasta dari Port Klang ke Krueng Geukeuh Aceh saat ini belum dapat diproses yang dikarenakan belum diberlakukannya Bencana Nasional dari Pemerintah,1998718065023066366,,MurtadhaOne1,in,,0,0,1,https://x.com/undefined/status/1998718065023066366,1178950184601935873,
1998718062053474661,Wed Dec 10 11:34:55 +0000 2025,0,Sumpah marah banget. Ya Allah tolong langsung beri azab para pemerintah yg nyusahin rakyat,1998718062053474661,,,in,,0,0,0,https://x.com/undefined/status/1998718062053474661,1291988771802505216,
1998718049252421830,Wed Dec 10 11:34:51 +0000 2025,0,Ya Allah WNI ini bsksl masuk surga semua jalur disakiti pemerintah keknya,1998718049252421830,,,in,,0,0,0,https://x.com/undefined/status/1998718049252421830,1526606353195622405,
1998327889255698749,Wed Dec 10 11:34:44 +0000 2025,0,@bribibribibu @potazip Wah request Twitter Wrapped 2025 juga ya bribibribibu? Berdasarkan aktivitasmu: - Tema utama: Fangirling K-pop (esp. Carat/Seventeen) rant kerja IT &amp; politik reaksi series Thai/Kor + meme lucu. - Post terpopuler: Yang nge-quote Godzilla lawan pemerintah (699 views). - Total,1998718018369569056,,bribibribibu,in,,0,0,0,https://x.com/undefined/status/1998718018369569056,1720665183188922368,
1998718008899022994,Wed Dec 10 11:34:42 +0000 2025,0,Papua butuh ruang damai untuk tumbuh. Upaya pemerintah dan masyarakat menjaga stabilitas harus terus diperkuat demi kesejahteraan yang merata. #BERGERAKUNTUKPAPUA DARI TIMUR KEMAJUAN MENGGEMA https://t.co/5CQ1FXJJMi,1998718008899022994,https://pbs.twimg.com/media/G7zfb7oaYAAZBIL.jpg,,in,,0,0,0,https://x.com/undefined/status/1998718008899022994,1687169834365374467,
1998522776576209063,Wed Dec 10 11:34:41 +0000 2025,0,@salam4jari Gw setuju donasi itu perlu audit supaya bisa dipertanggungajawabkan tapi gw gak percaya kalo sama pemerintah tidak membantu malah mengganggu.,1998718006067953889,,salam4jari,in,,0,0,0,https://x.com/undefined/status/1998718006067953889,1854505426559307776,
1998717989085131046,Wed Dec 10 11:34:37 +0000 2025,0,Papua butuh ruang damai untuk tumbuh. Upaya pemerintah dan masyarakat menjaga stabilitas harus terus diperkuat demi kesejahteraan yang merata. #BERGERAKUNTUKPAPUA DARI TIMUR KEMAJUAN MENGGEMA https://t.co/W2vWYTTBOd,1998717989085131046,https://pbs.twimg.com/media/G7zfa1iaMAE2LdO.jpg,,in,,0,0,0,https://x.com/undefined/status/1998717989085131046,1687169834365374467,
1998717969485148342,Wed Dec 10 11:34:32 +0000 2025,0,Ketika adat pemerintah dan masyarakat berjalan seiring perubahan nyata terjadi. Papua melangkah maju dengan harapan yang semakin besar. #BERGERAKUNTUKPAPUA DARI TIMUR KEMAJUAN MENGGEMA https://t.co/hOmFbf1vcz,1998717969485148342,https://pbs.twimg.com/media/G7zfZqeaMAEUeLN.jpg,,in,,0,0,0,https://x.com/undefined/status/1998717969485148342,1687169834365374467,
1998505158087745541,Wed Dec 10 11:34:26 +0000 2025,0,@mas_veel gimana yah caranya biar ketika kita kritik pemerintah tapi ga dikira kaum sakit hati..ga bakal bisa karna briefing buzzer kritik = tim kalah,1998717943539183862,,mas_veel,in,,0,0,0,https://x.com/undefined/status/1998717943539183862,1563573967088074754,
